Read.ID,TeamID,EcoplateID,Plate,Day,DayNumber,Sample.ID,Pyruvic.Acid.Methyl.Ester,Tween.40,Tween.80,alpha.Cyclodextrin,Glycogen,D.Cellobiose,alpha.D.Lactose,beta.Methyl.D.Glucoside,D.Xylose,i.Erythritol,D.Mannitol,N.Acetyl.D.Glucosamine,D.Glucosaminic.Acid,Glucose.1.Phosphate,alpha.Glycerol.Phosphate,D.Galactonic.Acid.gamma.Lactone,D.Galacturonic.Acid,X2.Hydroxy.Benzoic.Acid,X4.Hydroxy.Benzoic.Acid,gamma.Hydroxybutyric.Acid,Itaconic.Acid,alpha.Ketobutyric.Acid,D.Malic.Acid,L.Arginine,L.Asparagine,L.Phenylalanine,L.Serine,L.Threonine,Glycyl.L.Glutamic.Acid,Phenylethyl.amine,Putrescine
Team-6_Plate-7_Day-7,W17-6,W17-6-E7,Plate-7,Day-7,7,Sample_2,NA,0.075,0.131,NA,NA,NA,NA,0.06,0.061,NA,0.001,NA,NA,NA,NA,0.087,0.027,0.002,0.016,0.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-6_Plate-7_Day-7,W17-6,W17-6-E7,Plate-7,Day-7,7,Sample_3,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,0.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-6_Plate-7_Day-9,W17-6,W17-6-E7,Plate-7,Day-9,9,Sample_1,NA,NA,0.053,NA,NA,NA,NA,0.039,NA,NA,NA,NA,NA,NA,NA,0.062,NA,0.14,NA,NA,NA,0.123,NA,0.039,NA,NA,NA,0.032,NA,NA,NA
Team-6_Plate-7_Day-9,W17-6,W17-6-E7,Plate-7,Day-9,9,Sample_2,NA,NA,NA,0.038,NA,NA,NA,0.061,0.066,NA,0.004,NA,NA,NA,NA,0.094,0.034,0.009,0.028,0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-6_Plate-7_Day-9,W17-6,W17-6-E7,Plate-7,Day-9,9,Sample_3,NA,NA,NA,NA,NA,NA,NA,0.003,NA,NA,NA,NA,NA,NA,NA,0.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-6_Plate-8_Day-1,W17-6,W17-6-E8,Plate-8,Day-1,1,Sample_1,0.027,0.019,0.039,0.006,0.001,NA,NA,0.059,0.027,0.012,0.021,NA,0.033,0.064,NA,0.073,0.017,0.065,NA,0.132,0.086,0.093,NA,NA,0.064,0.006,NA,0.051,0.031,NA,NA
Team-6_Plate-8_Day-1,W17-6,W17-6-E8,Plate-8,Day-1,1,Sample_2,NA,NA,NA,NA,NA,NA,NA,NA,0,0.064,0.072,NA,NA,NA,NA,NA,NA,0.066,0.02,0.195,NA,NA,NA,0.047,0.073,NA,0.001,0.035,NA,NA,NA
Team-6_Plate-8_Day-1,W17-6,W17-6-E8,Plate-8,Day-1,1,Sample_3,NA,NA,NA,NA,NA,NA,NA,0.032,NA,NA,NA,NA,NA,NA,NA,0.041,NA,NA,NA,0.004,NA,NA,NA,0.08,0.066,NA,NA,NA,NA,0,NA
Team-6_Plate-8_Day-11,W17-6,W17-6-E8,Plate-8,Day-11,11,Sample_1,0.315,0.756,0.687,0.046,NA,0.096,NA,0.2,NA,0.143,0.329,0.344,0.249,NA,NA,0.424,NA,NA,0.012,NA,0.01,0.067,0.218,0.065,0.328,0.154,NA,0.053,0.052,NA,NA
Team-6_Plate-8_Day-11,W17-6,W17-6-E8,Plate-8,Day-11,11,Sample_2,0.064,0.664,0.375,NA,0.834,NA,NA,0.304,0.012,0.394,0.074,0.76,NA,NA,NA,NA,NA,0.043,0.248,0.095,NA,NA,NA,0.205,0.519,0.109,0.001,NA,0.014,NA,NA
Team-6_Plate-8_Day-11,W17-6,W17-6-E8,Plate-8,Day-11,11,Sample_3,0.601,0.053,NA,NA,NA,0.28,NA,NA,0.057,NA,NA,NA,NA,NA,NA,0.193,NA,NA,NA,NA,NA,NA,NA,NA,0.327,0.087,NA,NA,NA,NA,NA
Team-6_Plate-8_Day-3,W17-6,W17-6-E8,Plate-8,Day-3,3,Sample_1,0.021,0.025,0.053,0,NA,NA,NA,0.03,NA,0.019,0.032,NA,0.015,0.042,NA,0.049,0.009,0.059,NA,0.086,0.049,0.048,NA,NA,0.064,0.007,0.003,0.035,0.013,NA,NA
Team-6_Plate-8_Day-3,W17-6,W17-6-E8,Plate-8,Day-3,3,Sample_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.089,0.057,0.059,NA,NA,NA,NA,NA,0.071,0.038,0.165,NA,NA,NA,0.045,0.052,NA,0.006,0.021,NA,NA,NA
Team-6_Plate-8_Day-3,W17-6,W17-6-E8,Plate-8,Day-3,3,Sample_3,NA,NA,NA,NA,NA,NA,NA,0.033,0.007,0.064,0.033,0.007,NA,NA,NA,0.045,0.044,NA,NA,0.029,NA,NA,NA,0.069,0.062,0.006,0.001,0.01,NA,0.046,NA
Team-6_Plate-8_Day-5,W17-6,W17-6-E8,Plate-8,Day-5,5,Sample_1,0.026,0.036,0.018,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038,NA,0.019,NA,NA,NA,0.006,NA,NA,NA,NA,0.042,NA,NA,NA,0.026,NA,NA
Team-6_Plate-8_Day-5,W17-6,W17-6-E8,Plate-8,Day-5,5,Sample_2,NA,NA,NA,NA,0.05,NA,NA,NA,NA,0.126,0.011,0.201,NA,NA,NA,NA,NA,0.062,0.093,0.146,NA,NA,NA,0.107,0.127,NA,0.003,0.015,NA,NA,NA
Team-6_Plate-8_Day-5,W17-6,W17-6-E8,Plate-8,Day-5,5,Sample_3,0.058,NA,NA,NA,NA,NA,NA,0.027,NA,0,0.023,NA,NA,NA,NA,0.033,NA,NA,NA,NA,NA,NA,NA,0.056,0.162,NA,NA,NA,NA,0.047,NA
Team-6_Plate-8_Day-7,W17-6,W17-6-E8,Plate-8,Day-7,7,Sample_1,0.09,0.223,0.318,0.04,NA,NA,NA,0.073,NA,0.05,0.109,0.191,0.027,NA,NA,0.126,NA,NA,NA,0.016,0.028,NA,NA,0.035,0.177,0.087,NA,0.041,0.035,NA,NA
Team-6_Plate-8_Day-7,W17-6,W17-6-E8,Plate-8,Day-7,7,Sample_2,NA,0.163,NA,NA,0.297,NA,NA,0.133,0.004,0.26,0.019,0.437,NA,NA,NA,0.015,NA,0.079,0.21,0.103,NA,0.006,NA,0.226,0.298,0.057,0.009,0.001,NA,NA,NA
Team-6_Plate-8_Day-7,W17-6,W17-6-E8,Plate-8,Day-7,7,Sample_3,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.233,NA,NA,NA,NA,NA,NA
Team-6_Plate-8_Day-9,W17-6,W17-6-E8,Plate-8,Day-9,9,Sample_1,0.231,0.609,0.502,0.046,NA,0.015,NA,0.153,NA,0.098,0.227,0.318,0.177,0.006,NA,0.244,NA,NA,0.005,0.025,0.039,0.055,0.098,0.048,0.26,0.149,NA,0.07,0.064,NA,NA
Team-6_Plate-8_Day-9,W17-6,W17-6-E8,Plate-8,Day-9,9,Sample_2,NA,0.384,0.146,NA,0.656,NA,NA,0.214,0.027,0.353,0.07,0.603,NA,NA,NA,0.002,NA,0.083,0.276,0.081,NA,0.026,NA,0.224,0.427,0.105,NA,NA,0.037,NA,NA
Team-6_Plate-8_Day-9,W17-6,W17-6-E8,Plate-8,Day-9,9,Sample_3,0.176,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0,NA,NA,NA,NA,NA
Team-7_Plate-5_Day-11,W17-7,W17-7-E5,Plate-5,Day-11,11,Sample_1,NA,NA,NA,NA,NA,NA,NA,0.038,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,0.025,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-5_Day-11,W17-7,W17-7-E5,Plate-5,Day-11,11,Sample_2,0.322,0.478,0.081,NA,NA,NA,NA,0.021,NA,NA,0.388,0.305,0.188,NA,NA,0.24,0.26,NA,NA,NA,0.027,NA,0.256,0.04,0.184,0.034,0.018,NA,NA,NA,NA
Team-7_Plate-5_Day-11,W17-7,W17-7-E5,Plate-5,Day-11,11,Sample_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-5_Day-3,W17-7,W17-7-E5,Plate-5,Day-3,3,Sample_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-5_Day-3,W17-7,W17-7-E5,Plate-5,Day-3,3,Sample_2,NA,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068,0.047,NA,0.017,0.021,NA,NA,NA,0.096,0.083,0.009,0.02,NA,0.002,NA,NA
Team-7_Plate-5_Day-3,W17-7,W17-7-E5,Plate-5,Day-3,3,Sample_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077,NA,0.004,0.032,NA,0.011,NA,NA
Team-7_Plate-5_Day-5,W17-7,W17-7-E5,Plate-5,Day-5,5,Sample_1,NA,NA,NA,NA,NA,NA,NA,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016,0.025,NA,NA,NA,NA,NA,NA
Team-7_Plate-5_Day-5,W17-7,W17-7-E5,Plate-5,Day-5,5,Sample_2,0.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023,0.007,NA,NA,NA,NA,NA,NA
Team-7_Plate-5_Day-5,W17-7,W17-7-E5,Plate-5,Day-5,5,Sample_3,NA,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-5_Day-7,W17-7,W17-7-E5,Plate-5,Day-7,7,Sample_1,NA,0.01,NA,NA,NA,0.381,NA,0.042,NA,NA,NA,NA,NA,NA,NA,0.049,0.002,0.016,NA,NA,NA,NA,NA,0.038,0.022,0.011,NA,NA,NA,NA,NA
Team-7_Plate-5_Day-7,W17-7,W17-7-E5,Plate-5,Day-7,7,Sample_2,0.156,0.266,0.035,NA,NA,NA,NA,0.025,NA,NA,0.269,0.222,0.234,NA,NA,0.068,0.036,NA,NA,NA,NA,NA,NA,0.046,0.106,0.012,NA,NA,NA,NA,NA
Team-7_Plate-5_Day-7,W17-7,W17-7-E5,Plate-5,Day-7,7,Sample_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-5_Day-9,W17-7,W17-7-E5,Plate-5,Day-9,9,Sample_1,NA,NA,NA,NA,NA,NA,NA,0.034,NA,NA,NA,NA,NA,NA,NA,0.045,NA,0.012,NA,NA,NA,NA,NA,0.035,0.013,NA,NA,NA,NA,NA,NA
Team-7_Plate-5_Day-9,W17-7,W17-7-E5,Plate-5,Day-9,9,Sample_2,0.555,0.391,0.214,NA,NA,NA,NA,0.025,NA,NA,0.57,0.447,0.522,NA,NA,0.304,0.576,NA,0.056,NA,0.105,0.024,0.319,0.082,0.374,0.149,0.021,0.011,NA,NA,NA
Team-7_Plate-5_Day-9,W17-7,W17-7-E5,Plate-5,Day-9,9,Sample_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-6_Day-1,W17-7,W17-7-E6,Plate-6,Day-1,1,Sample_1,NA,0.005,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,0.039,NA,NA,NA,0.032,0.016,0.125,0.149,0.089,0.072,NA,NA
Team-7_Plate-6_Day-1,W17-7,W17-7-E6,Plate-6,Day-1,1,Sample_2,NA,0.163,0.153,0.015,0.011,0.032,NA,NA,NA,NA,0.003,0.053,NA,0.003,NA,0.053,0.011,0.021,0.034,0.201,0.016,0.117,0.028,0.007,NA,NA,NA,0.062,0.064,0.009,0.036
Team-7_Plate-6_Day-1,W17-7,W17-7-E6,Plate-6,Day-1,1,Sample_3,NA,0.096,0.084,NA,0.047,NA,NA,0.079,NA,NA,NA,NA,0.041,NA,NA,NA,NA,NA,0.138,0.242,0.097,0.088,0.036,0.178,0.158,0.134,0.09,0.132,0.082,0.078,0.024
Team-7_Plate-6_Day-11,W17-7,W17-7-E6,Plate-6,Day-11,11,Sample_1,NA,NA,NA,NA,0.928,NA,NA,0.018,NA,NA,NA,NA,NA,NA,NA,0.028,NA,NA,NA,NA,NA,NA,NA,0.005,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-6_Day-11,W17-7,W17-7-E6,Plate-6,Day-11,11,Sample_2,NA,0.011,0.003,NA,NA,NA,NA,0.014,NA,NA,NA,NA,NA,NA,NA,0.039,NA,NA,NA,0.023,NA,NA,NA,0.025,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-6_Day-11,W17-7,W17-7-E6,Plate-6,Day-11,11,Sample_3,NA,NA,NA,NA,NA,NA,NA,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.073,0.011,NA,NA,NA,NA,NA,NA
Team-7_Plate-6_Day-3,W17-7,W17-7-E6,Plate-6,Day-3,3,Sample_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004,NA,NA,NA,NA,NA,0.091,0.081,0.008,NA,NA,NA
Team-7_Plate-6_Day-3,W17-7,W17-7-E6,Plate-6,Day-3,3,Sample_2,NA,0.16,0.148,0.017,0.035,0.041,NA,NA,NA,NA,0.024,0.05,NA,0.029,NA,0.039,0.016,0.027,0.032,0.159,0,0.079,0.042,NA,NA,NA,NA,0.059,0.033,0.004,0.042
Team-7_Plate-6_Day-3,W17-7,W17-7-E6,Plate-6,Day-3,3,Sample_3,NA,0.091,0.074,NA,0.032,NA,NA,0.076,NA,NA,NA,NA,0.041,NA,NA,NA,NA,0.018,0.13,0.151,0.078,0.062,0.036,0.178,0.146,0.143,0.133,0.101,0.09,0.07,0.036
Team-7_Plate-6_Day-5,W17-7,W17-7-E6,Plate-6,Day-5,5,Sample_1,NA,NA,NA,NA,0.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017,0.039,NA,NA,NA,NA
Team-7_Plate-6_Day-5,W17-7,W17-7-E6,Plate-6,Day-5,5,Sample_2,NA,0.125,0.124,NA,NA,0.006,NA,NA,NA,NA,NA,0.024,NA,NA,NA,0.032,NA,NA,0.007,0.14,NA,0.055,0.003,NA,NA,NA,NA,0.035,0.001,NA,NA
Team-7_Plate-6_Day-5,W17-7,W17-7-E6,Plate-6,Day-5,5,Sample_3,NA,0.033,0.029,NA,NA,NA,NA,0.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.075,0.093,0.023,0,NA,0.143,0.088,0.084,0.086,0.049,0.041,0.012,NA
Team-7_Plate-6_Day-7,W17-7,W17-7-E6,Plate-6,Day-7,7,Sample_1,NA,0.135,NA,NA,0.781,NA,NA,0.028,NA,NA,NA,NA,NA,NA,NA,0.037,NA,NA,NA,NA,NA,NA,NA,0.005,NA,0.061,0.054,NA,NA,NA,NA
Team-7_Plate-6_Day-7,W17-7,W17-7-E6,Plate-6,Day-7,7,Sample_2,NA,0.089,0.079,0.047,NA,0.009,NA,NA,0.006,NA,NA,NA,NA,NA,NA,0.06,0.002,0,0.025,0.097,0.002,0.039,NA,NA,NA,NA,NA,0.027,0.008,NA,NA
Team-7_Plate-6_Day-7,W17-7,W17-7-E6,Plate-6,Day-7,7,Sample_3,NA,NA,NA,NA,NA,NA,NA,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034,0.012,NA,NA,NA,0.086,0.046,0.052,0.033,NA,NA,NA,NA
Team-7_Plate-6_Day-9,W17-7,W17-7-E6,Plate-6,Day-9,9,Sample_1,NA,0.005,NA,NA,0.902,NA,NA,0.026,NA,NA,NA,NA,NA,NA,NA,0.029,NA,NA,NA,NA,NA,NA,NA,0.005,NA,0.057,0.044,NA,NA,NA,NA
Team-7_Plate-6_Day-9,W17-7,W17-7-E6,Plate-6,Day-9,9,Sample_2,NA,0.072,0.061,0.033,NA,NA,NA,0.001,NA,NA,NA,NA,NA,NA,NA,0.058,NA,NA,0.016,0.084,NA,0.026,NA,0.003,NA,NA,NA,0.009,NA,NA,NA
Team-7_Plate-6_Day-9,W17-7,W17-7-E6,Plate-6,Day-9,9,Sample_3,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022,0.002,NA,NA,NA,0.077,0.034,0.034,0.003,NA,NA,NA,NA
Team-7_Plate-7_Day-1,W17-7,W17-7-E7,Plate-7,Day-1,1,Sample_1,NA,0.093,0.069,NA,NA,NA,NA,NA,NA,NA,0.121,0.108,0.062,0.063,NA,0.255,0.179,0.153,0.156,0.188,0.071,0.076,NA,NA,NA,NA,NA,NA,0.086,0.05,NA
Team-7_Plate-7_Day-1,W17-7,W17-7-E7,Plate-7,Day-1,1,Sample_2,0.18,0.105,0.094,0.121,0.086,0.056,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,0.057,NA,0.186,0.012,0.028,NA,NA,0.008,0.143,0.12,0.049,0.019,0.032,NA
Team-7_Plate-7_Day-1,W17-7,W17-7-E7,Plate-7,Day-1,1,Sample_3,0.195,0.104,0.086,NA,0.045,0.028,NA,NA,NA,NA,0.006,NA,0.038,0.01,NA,NA,NA,NA,0.008,0.05,0.057,0.01,NA,0.09,NA,0.036,0.138,0.06,0.113,0.074,NA
Team-7_Plate-7_Day-11,W17-7,W17-7-E7,Plate-7,Day-11,11,Sample_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-7_Day-11,W17-7,W17-7-E7,Plate-7,Day-11,11,Sample_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-7_Day-11,W17-7,W17-7-E7,Plate-7,Day-11,11,Sample_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-7_Day-3,W17-7,W17-7-E7,Plate-7,Day-3,3,Sample_1,NA,0.036,0.015,NA,NA,NA,NA,NA,NA,NA,0.065,0.044,0.016,0.024,NA,0.129,0.097,0.096,0.085,0.061,0.008,0.013,NA,NA,NA,NA,NA,NA,0.043,0.016,NA
Team-7_Plate-7_Day-3,W17-7,W17-7-E7,Plate-7,Day-3,3,Sample_2,0.124,0.087,0.074,0.082,0.056,0.03,NA,NA,0.014,NA,NA,NA,0.005,NA,NA,NA,NA,0.027,NA,0.112,NA,0,NA,NA,0.012,0.076,0.06,0.025,NA,0.005,NA
Team-7_Plate-7_Day-3,W17-7,W17-7-E7,Plate-7,Day-3,3,Sample_3,0.099,0.058,0.057,NA,0.013,0.01,NA,NA,NA,NA,0.017,NA,0.026,0.02,NA,NA,NA,0,0.005,0.022,0.031,NA,NA,0.058,NA,0.047,0.11,0.056,0.088,0.059,0.005
Team-7_Plate-7_Day-5,W17-7,W17-7-E7,Plate-7,Day-5,5,Sample_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-7_Day-5,W17-7,W17-7-E7,Plate-7,Day-5,5,Sample_2,0.125,0.078,0.072,0.088,0.056,0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011,NA,0.105,NA,NA,NA,NA,NA,0.065,0.054,0.014,NA,NA,NA
Team-7_Plate-7_Day-5,W17-7,W17-7-E7,Plate-7,Day-5,5,Sample_3,0.1,0.046,0.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004,NA,NA,NA,NA,NA,NA,0.018,0.023,NA,NA,0.086,NA,0.038,0.1,0.047,0.071,0.03,NA
Team-7_Plate-7_Day-7,W17-7,W17-7-E7,Plate-7,Day-7,7,Sample_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-7_Day-7,W17-7,W17-7-E7,Plate-7,Day-7,7,Sample_2,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-7_Day-7,W17-7,W17-7-E7,Plate-7,Day-7,7,Sample_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-7_Day-9,W17-7,W17-7-E7,Plate-7,Day-9,9,Sample_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-7_Day-9,W17-7,W17-7-E7,Plate-7,Day-9,9,Sample_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-7_Day-9,W17-7,W17-7-E7,Plate-7,Day-9,9,Sample_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-8_Day-1,W17-7,W17-7-E8,Plate-8,Day-1,1,Sample_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-8_Day-1,W17-7,W17-7-E8,Plate-8,Day-1,1,Sample_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019,0.041,NA,NA,NA,NA,NA,NA
Team-7_Plate-8_Day-1,W17-7,W17-7-E8,Plate-8,Day-1,1,Sample_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-8_Day-11,W17-7,W17-7-E8,Plate-8,Day-11,11,Sample_1,NA,NA,NA,NA,NA,NA,NA,0.023,NA,NA,NA,NA,NA,NA,NA,0.015,NA,NA,NA,NA,NA,NA,NA,0.022,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-8_Day-11,W17-7,W17-7-E8,Plate-8,Day-11,11,Sample_2,NA,NA,NA,NA,NA,NA,NA,0.006,NA,NA,NA,NA,0.488,NA,NA,NA,NA,NA,NA,NA,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-8_Day-11,W17-7,W17-7-E8,Plate-8,Day-11,11,Sample_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-8_Day-3,W17-7,W17-7-E8,Plate-8,Day-3,3,Sample_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-8_Day-3,W17-7,W17-7-E8,Plate-8,Day-3,3,Sample_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-8_Day-3,W17-7,W17-7-E8,Plate-8,Day-3,3,Sample_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006,NA,NA,NA,NA,NA,NA,NA,0.002,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-8_Day-5,W17-7,W17-7-E8,Plate-8,Day-5,5,Sample_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-8_Day-5,W17-7,W17-7-E8,Plate-8,Day-5,5,Sample_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-8_Day-5,W17-7,W17-7-E8,Plate-8,Day-5,5,Sample_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003,NA,NA,NA,NA,NA,NA,NA,0.05,0.011,NA,NA,NA,NA,NA,NA
Team-7_Plate-8_Day-7,W17-7,W17-7-E8,Plate-8,Day-7,7,Sample_1,NA,NA,NA,NA,NA,NA,NA,0.016,NA,NA,NA,NA,NA,NA,NA,0.024,NA,NA,NA,NA,NA,NA,NA,0.017,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-8_Day-7,W17-7,W17-7-E8,Plate-8,Day-7,7,Sample_2,NA,NA,NA,NA,NA,NA,NA,0.012,NA,NA,0.089,NA,0.206,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.032,NA,0.36,NA,NA,NA,NA
Team-7_Plate-8_Day-7,W17-7,W17-7-E8,Plate-8,Day-7,7,Sample_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024,0.002,NA,NA,NA,NA,NA,NA
Team-7_Plate-8_Day-9,W17-7,W17-7-E8,Plate-8,Day-9,9,Sample_1,NA,NA,NA,NA,NA,NA,NA,0.021,NA,NA,NA,NA,NA,NA,NA,0.024,NA,NA,NA,NA,NA,NA,NA,0.016,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-8_Day-9,W17-7,W17-7-E8,Plate-8,Day-9,9,Sample_2,NA,NA,NA,0.017,NA,NA,NA,0.006,NA,NA,0.069,NA,0.464,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,0.173,0.004,NA,NA,NA
